"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.person","Input.biography","Input.summary_A","Input.summary_B","Input.summary_A_model","Input.summary_B_model","Answer.age.30","Answer.age.older","Answer.age.younger","Answer.fluent_A_0.0","Answer.fluent_A_0.1","Answer.fluent_A_0.2","Answer.fluent_A_0.3","Answer.fluent_B_0.0","Answer.fluent_B_0.1","Answer.fluent_B_0.2","Answer.fluent_B_0.3","Answer.gender.female","Answer.gender.male","Answer.gender.other","Answer.informative_A_0.0","Answer.informative_A_0.1","Answer.informative_A_0.2","Answer.informative_A_0.3","Answer.informative_B_0.0","Answer.informative_B_0.1","Answer.informative_B_0.2","Answer.informative_B_0.3","Answer.race.american_indian","Answer.race.asian","Answer.race.black","Answer.race.hispanic","Answer.race.other","Answer.race.white","Answer.summary_preference_0.a","Answer.summary_preference_0.b","Answer.typed_age","Answer.useful_A_0.0","Answer.useful_A_0.1","Answer.useful_A_0.2","Answer.useful_A_0.3","Answer.useful_B_0.0","Answer.useful_B_0.1","Answer.useful_B_0.2","Answer.useful_B_0.3","Approve","Reject"
"3R5LWXWHS6KVJS4BS963FSOXQ0WXGJ","3WZSTMTM4K2I5F9ZHLXP3Y1FD2GIYG","Rate biography summaries","Rate the quality of summaries of biographies of famous people.","summary, quality, rating","$0.75","Tue Oct 06 09:40:06 PDT 2020","5","BatchId:4209166;OriginalHitTemplateId:928390917;","600","604800","Tue Oct 13 09:40:06 PDT 2020","","","3DHE4R9OC3NX5WZ8UMQCDMQOXZWG29","A3R7XPQGGBBXJK","Approved","Tue Oct 06 09:52:48 PDT 2020","Tue Oct 06 09:56:46 PDT 2020","Tue Oct 13 09:56:46 PDT 2020","Wed Oct 07 08:04:34 PDT 2020","","","238","100% (1/1)","100% (1/1)","100% (1/1)","Maria Lanc","Maria Lanc (born Maria Jenewein; 1911 – 15 November 1995) was an Austrian humanitarian.
She lived in Gmünd, Lower Austria with her husband Arthur Lanc, a medical officer, in 1944. He and his wife owned the house number 35 in Kirchengasse.
In the early summer of 1944 a carriage of 1700 Hungarian Jews which were sheltered in a grain silo, arrived in Gmünd. Arthur and Maria Lanc decided to help the inmates of the camp by all available means to alleviate their suffering. They collected clothes, food, medicine and baby linen.
In the late autumn of 1944 an order was issued that in case that the frontline approaches the Jews should be transferred to a concentration camp in order to be killed. The date for the evacuation of the Jews was assigned for the end of March. Arthur Lanc hurried to the camp and decided to rescue three Jewish families - the family Fisch with three children aged five, four and one, the Yugoslavian nurse Piroska Blau and Georg Uhely, a lawyer from Ödenburg.
In the night these three families flew through a small backdoor of the grain silo. At first the fugitives were hidden at the place of forester Christ, afterwards they were housed and hidden in the house of Arthur and Maria Lanc - conscious that an act like this was under threat of death penalty.
On 16 December 1986 Maria Lanc and her husband Arthur Lanc were bestowed the medal of the Righteous among the Nations by Yad Vashem during a festive ceremony in Vienna.","Maria Lanc (born Maria Jenewein; 1911 – 15 November 1995) was an Austrian humanitarian. Arthur and Maria Lanc decided to help the inmates of the camp by all available means to alleviate their suffering. At first the fugitives were hidden at the place of forester Christ, afterwards they were housed and hidden in the house of Arthur and Maria Lanc - conscious that an act like this was under threat of death penalty.","Arthur and Maria Lanc decided to help the inmates of the camp by all available means to alleviate their suffering. At first the fugitives were hidden at the place of forester Christ, afterwards they were housed and hidden in the house of Arthur and Maria Lanc - conscious that an act like this was under threat of death penalty.","bert","textrank","false","true","false","false","true","false","false","false","true","false","false","false","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","true","true","false","32","false","true","false","false","true","false","false","false"
"3R5LWXWHS6KVJS4BS963FSOXQ0WXGJ","3WZSTMTM4K2I5F9ZHLXP3Y1FD2GIYG","Rate biography summaries","Rate the quality of summaries of biographies of famous people.","summary, quality, rating","$0.75","Tue Oct 06 09:40:06 PDT 2020","5","BatchId:4209166;OriginalHitTemplateId:928390917;","600","604800","Tue Oct 13 09:40:06 PDT 2020","","","3EFVCAY5LALIIDRYI9KGKQV7C1XJ8W","A2OVMMDZQ524IL","Submitted","Wed Oct 07 09:19:26 PDT 2020","Wed Oct 07 09:27:04 PDT 2020","Wed Oct 14 09:27:04 PDT 2020","","","","458","0% (0/0)","0% (0/0)","0% (0/0)","Maria Lanc","Maria Lanc (born Maria Jenewein; 1911 – 15 November 1995) was an Austrian humanitarian.
She lived in Gmünd, Lower Austria with her husband Arthur Lanc, a medical officer, in 1944. He and his wife owned the house number 35 in Kirchengasse.
In the early summer of 1944 a carriage of 1700 Hungarian Jews which were sheltered in a grain silo, arrived in Gmünd. Arthur and Maria Lanc decided to help the inmates of the camp by all available means to alleviate their suffering. They collected clothes, food, medicine and baby linen.
In the late autumn of 1944 an order was issued that in case that the frontline approaches the Jews should be transferred to a concentration camp in order to be killed. The date for the evacuation of the Jews was assigned for the end of March. Arthur Lanc hurried to the camp and decided to rescue three Jewish families - the family Fisch with three children aged five, four and one, the Yugoslavian nurse Piroska Blau and Georg Uhely, a lawyer from Ödenburg.
In the night these three families flew through a small backdoor of the grain silo. At first the fugitives were hidden at the place of forester Christ, afterwards they were housed and hidden in the house of Arthur and Maria Lanc - conscious that an act like this was under threat of death penalty.
On 16 December 1986 Maria Lanc and her husband Arthur Lanc were bestowed the medal of the Righteous among the Nations by Yad Vashem during a festive ceremony in Vienna.","Maria Lanc (born Maria Jenewein; 1911 – 15 November 1995) was an Austrian humanitarian. Arthur and Maria Lanc decided to help the inmates of the camp by all available means to alleviate their suffering. At first the fugitives were hidden at the place of forester Christ, afterwards they were housed and hidden in the house of Arthur and Maria Lanc - conscious that an act like this was under threat of death penalty.","Arthur and Maria Lanc decided to help the inmates of the camp by all available means to alleviate their suffering. At first the fugitives were hidden at the place of forester Christ, afterwards they were housed and hidden in the house of Arthur and Maria Lanc - conscious that an act like this was under threat of death penalty.","bert","textrank","true","false","false","false","true","false","false","false","true","false","false","false","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","true","true","false","28","true","false","false","false","true","false","false","false"
"3R5LWXWHS6KVJS4BS963FSOXQ0WXGJ","3WZSTMTM4K2I5F9ZHLXP3Y1FD2GIYG","Rate biography summaries","Rate the quality of summaries of biographies of famous people.","summary, quality, rating","$0.75","Tue Oct 06 09:40:06 PDT 2020","5","BatchId:4209166;OriginalHitTemplateId:928390917;","600","604800","Tue Oct 13 09:40:06 PDT 2020","","","3MYYFCXHJAJ78AEVY09061NMHDSG45","A1820L3AZIWWI6","Rejected","Tue Oct 06 09:40:41 PDT 2020","Tue Oct 06 09:44:11 PDT 2020","Tue Oct 13 09:44:11 PDT 2020","","Wed Oct 07 08:04:37 PDT 2020","x","210","0% (0/1)","0% (0/1)","0% (0/1)","Maria Lanc","Maria Lanc (born Maria Jenewein; 1911 – 15 November 1995) was an Austrian humanitarian.
She lived in Gmünd, Lower Austria with her husband Arthur Lanc, a medical officer, in 1944. He and his wife owned the house number 35 in Kirchengasse.
In the early summer of 1944 a carriage of 1700 Hungarian Jews which were sheltered in a grain silo, arrived in Gmünd. Arthur and Maria Lanc decided to help the inmates of the camp by all available means to alleviate their suffering. They collected clothes, food, medicine and baby linen.
In the late autumn of 1944 an order was issued that in case that the frontline approaches the Jews should be transferred to a concentration camp in order to be killed. The date for the evacuation of the Jews was assigned for the end of March. Arthur Lanc hurried to the camp and decided to rescue three Jewish families - the family Fisch with three children aged five, four and one, the Yugoslavian nurse Piroska Blau and Georg Uhely, a lawyer from Ödenburg.
In the night these three families flew through a small backdoor of the grain silo. At first the fugitives were hidden at the place of forester Christ, afterwards they were housed and hidden in the house of Arthur and Maria Lanc - conscious that an act like this was under threat of death penalty.
On 16 December 1986 Maria Lanc and her husband Arthur Lanc were bestowed the medal of the Righteous among the Nations by Yad Vashem during a festive ceremony in Vienna.","Maria Lanc (born Maria Jenewein; 1911 – 15 November 1995) was an Austrian humanitarian. Arthur and Maria Lanc decided to help the inmates of the camp by all available means to alleviate their suffering. At first the fugitives were hidden at the place of forester Christ, afterwards they were housed and hidden in the house of Arthur and Maria Lanc - conscious that an act like this was under threat of death penalty.","Arthur and Maria Lanc decided to help the inmates of the camp by all available means to alleviate their suffering. At first the fugitives were hidden at the place of forester Christ, afterwards they were housed and hidden in the house of Arthur and Maria Lanc - conscious that an act like this was under threat of death penalty.","bert","textrank","false","false","true","true","false","false","false","false","true","false","false","false","true","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","true","false","29","false","true","false","false","false","false","true","false"
"3R5LWXWHS6KVJS4BS963FSOXQ0WXGJ","3WZSTMTM4K2I5F9ZHLXP3Y1FD2GIYG","Rate biography summaries","Rate the quality of summaries of biographies of famous people.","summary, quality, rating","$0.75","Tue Oct 06 09:40:06 PDT 2020","5","BatchId:4209166;OriginalHitTemplateId:928390917;","600","604800","Tue Oct 13 09:40:06 PDT 2020","","","3P4MQ7TPP4OV2SRTXTR9D42VC1EBB5","A25YHJE4ME90MI","Rejected","Wed Oct 07 08:04:51 PDT 2020","Wed Oct 07 08:08:35 PDT 2020","Wed Oct 14 08:08:35 PDT 2020","","Wed Oct 07 08:48:20 PDT 2020","x","224","0% (0/1)","0% (0/1)","0% (0/1)","Maria Lanc","Maria Lanc (born Maria Jenewein; 1911 – 15 November 1995) was an Austrian humanitarian.
She lived in Gmünd, Lower Austria with her husband Arthur Lanc, a medical officer, in 1944. He and his wife owned the house number 35 in Kirchengasse.
In the early summer of 1944 a carriage of 1700 Hungarian Jews which were sheltered in a grain silo, arrived in Gmünd. Arthur and Maria Lanc decided to help the inmates of the camp by all available means to alleviate their suffering. They collected clothes, food, medicine and baby linen.
In the late autumn of 1944 an order was issued that in case that the frontline approaches the Jews should be transferred to a concentration camp in order to be killed. The date for the evacuation of the Jews was assigned for the end of March. Arthur Lanc hurried to the camp and decided to rescue three Jewish families - the family Fisch with three children aged five, four and one, the Yugoslavian nurse Piroska Blau and Georg Uhely, a lawyer from Ödenburg.
In the night these three families flew through a small backdoor of the grain silo. At first the fugitives were hidden at the place of forester Christ, afterwards they were housed and hidden in the house of Arthur and Maria Lanc - conscious that an act like this was under threat of death penalty.
On 16 December 1986 Maria Lanc and her husband Arthur Lanc were bestowed the medal of the Righteous among the Nations by Yad Vashem during a festive ceremony in Vienna.","Maria Lanc (born Maria Jenewein; 1911 – 15 November 1995) was an Austrian humanitarian. Arthur and Maria Lanc decided to help the inmates of the camp by all available means to alleviate their suffering. At first the fugitives were hidden at the place of forester Christ, afterwards they were housed and hidden in the house of Arthur and Maria Lanc - conscious that an act like this was under threat of death penalty.","Arthur and Maria Lanc decided to help the inmates of the camp by all available means to alleviate their suffering. At first the fugitives were hidden at the place of forester Christ, afterwards they were housed and hidden in the house of Arthur and Maria Lanc - conscious that an act like this was under threat of death penalty.","bert","textrank","true","false","false","true","false","false","false","true","false","false","false","false","true","false","false","true","false","false","false","true","false","false","false","false","false","false","false","true","true","false","30","false","true","false","false","false","true","false","false"
"3R5LWXWHS6KVJS4BS963FSOXQ0WXGJ","3WZSTMTM4K2I5F9ZHLXP3Y1FD2GIYG","Rate biography summaries","Rate the quality of summaries of biographies of famous people.","summary, quality, rating","$0.75","Tue Oct 06 09:40:06 PDT 2020","5","BatchId:4209166;OriginalHitTemplateId:928390917;","600","604800","Tue Oct 13 09:40:06 PDT 2020","","","3QAVNHZ3ETG2WR8DISG7WWEU54ALAR","AEU6E85J1SW6A","Approved","Tue Oct 06 09:40:41 PDT 2020","Tue Oct 06 09:46:03 PDT 2020","Tue Oct 13 09:46:03 PDT 2020","Wed Oct 07 08:04:37 PDT 2020","","","322","100% (1/1)","100% (1/1)","100% (1/1)","Maria Lanc","Maria Lanc (born Maria Jenewein; 1911 – 15 November 1995) was an Austrian humanitarian.
She lived in Gmünd, Lower Austria with her husband Arthur Lanc, a medical officer, in 1944. He and his wife owned the house number 35 in Kirchengasse.
In the early summer of 1944 a carriage of 1700 Hungarian Jews which were sheltered in a grain silo, arrived in Gmünd. Arthur and Maria Lanc decided to help the inmates of the camp by all available means to alleviate their suffering. They collected clothes, food, medicine and baby linen.
In the late autumn of 1944 an order was issued that in case that the frontline approaches the Jews should be transferred to a concentration camp in order to be killed. The date for the evacuation of the Jews was assigned for the end of March. Arthur Lanc hurried to the camp and decided to rescue three Jewish families - the family Fisch with three children aged five, four and one, the Yugoslavian nurse Piroska Blau and Georg Uhely, a lawyer from Ödenburg.
In the night these three families flew through a small backdoor of the grain silo. At first the fugitives were hidden at the place of forester Christ, afterwards they were housed and hidden in the house of Arthur and Maria Lanc - conscious that an act like this was under threat of death penalty.
On 16 December 1986 Maria Lanc and her husband Arthur Lanc were bestowed the medal of the Righteous among the Nations by Yad Vashem during a festive ceremony in Vienna.","Maria Lanc (born Maria Jenewein; 1911 – 15 November 1995) was an Austrian humanitarian. Arthur and Maria Lanc decided to help the inmates of the camp by all available means to alleviate their suffering. At first the fugitives were hidden at the place of forester Christ, afterwards they were housed and hidden in the house of Arthur and Maria Lanc - conscious that an act like this was under threat of death penalty.","Arthur and Maria Lanc decided to help the inmates of the camp by all available means to alleviate their suffering. At first the fugitives were hidden at the place of forester Christ, afterwards they were housed and hidden in the house of Arthur and Maria Lanc - conscious that an act like this was under threat of death penalty.","bert","textrank","false","false","true","false","false","true","false","true","false","false","false","false","true","false","false","false","true","false","true","false","false","false","false","false","false","false","false","true","false","true","27","false","false","true","false","true","false","false","false"
"36D1BWBEITDUAMX0FNJ527EY9D82MM","3WZSTMTM4K2I5F9ZHLXP3Y1FD2GIYG","Rate biography summaries","Rate the quality of summaries of biographies of famous people.","summary, quality, rating","$0.75","Tue Oct 06 09:40:06 PDT 2020","4","BatchId:4209166;OriginalHitTemplateId:928390917;","600","604800","Tue Oct 13 09:40:06 PDT 2020","","","39U1BHVTDS3QVJHXIM3OVFA5UG13TW","A2L4SACHG9NFBE","Approved","Wed Oct 07 08:15:07 PDT 2020","Wed Oct 07 08:17:10 PDT 2020","Wed Oct 14 08:17:10 PDT 2020","Wed Oct 07 08:48:20 PDT 2020","","","123","100% (1/1)","100% (1/1)","100% (1/1)","Kate Bush","Catherine Bush  (born 30 July 1958) is an English singer, songwriter, musician, and record producer. In 1978, aged 19, she topped the UK Singles Chart for four weeks with her debut single ""Wuthering Heights"", becoming the first female artist to achieve a UK number one with a self-written song. She has since released 25 UK Top 40 singles, including the Top 10 hits ""The Man with the Child in His Eyes"", ""Babooshka"", ""Running Up That Hill"", ""Don't Give Up"" (a duet with Peter Gabriel), and ""King of the Mountain"". All 10 of her studio albums reached the UK Top 10, including the UK number-one albums Never for Ever (1980), Hounds of Love (1985), and the compilation The Whole Story (1986). She was the first British solo female artist to top the UK album charts and the first female artist to enter the album chart at number one.Bush began writing songs at 11. She was signed to EMI Records after Pink Floyd guitarist David Gilmour helped produce a demo tape. Her debut album, The Kick Inside, was released in 1978. Bush slowly gained artistic independence in album production and has produced all her studio albums since The Dreaming (1982). She took a hiatus between her seventh and eighth albums, The Red Shoes (1993) and Aerial (2005). She drew attention again in 2014 with her concert residency Before the Dawn, her first shows since 1979's The Tour of Life.
Bush's eclectic and experimental musical style, unconventional lyrics, and literary themes have influenced a diverse range of artists. She has been nominated for 13 British Phonographic Industry accolades, winning for Best British Female Artist in 1987, and has been nominated for three Grammy Awards. In 2002, she was recognised with an Ivor Novello Award for Outstanding Contribution to British Music. In October 2017 she was nominated for induction in the Rock and Roll Hall of Fame in 2018. Bush was appointed Commander of the Order of the British Empire (CBE) in the 2013 New Year Honours for services to music.","Catherine Bush  (born 30 July 1958) is an English singer, songwriter, musician, and record producer. Bush slowly gained artistic independence in album production and has produced all her studio albums since The Dreaming (1982). In 2002, she was recognised with an Ivor Novello Award for Outstanding Contribution to British Music.","In 1978, aged 19, she topped the UK Singles Chart for four weeks with her debut single ""Wuthering Heights"", becoming the first female artist to achieve a UK number one with a self-written song. She was the first British solo female artist to top the UK album charts and the first female artist to enter the album chart at number one.Bush began writing songs at 11. Bush slowly gained artistic independence in album production and has produced all her studio albums since The Dreaming (1982).","bert","textrank","false","true","false","false","true","false","false","false","true","false","false","false","true","false","false","true","false","false","true","false","false","false","false","false","true","false","false","false","true","false","45","true","false","false","false","false","true","false","false"
"36D1BWBEITDUAMX0FNJ527EY9D82MM","3WZSTMTM4K2I5F9ZHLXP3Y1FD2GIYG","Rate biography summaries","Rate the quality of summaries of biographies of famous people.","summary, quality, rating","$0.75","Tue Oct 06 09:40:06 PDT 2020","4","BatchId:4209166;OriginalHitTemplateId:928390917;","600","604800","Tue Oct 13 09:40:06 PDT 2020","","","3HPZF4IVNT5AP5CALL1OWZ6EEM7YC6","A1A8WM8RLC94AD","Rejected","Tue Oct 06 10:02:23 PDT 2020","Tue Oct 06 10:04:45 PDT 2020","Tue Oct 13 10:04:45 PDT 2020","","Wed Oct 07 08:04:36 PDT 2020","x","142","0% (0/1)","0% (0/1)","0% (0/1)","Kate Bush","Catherine Bush  (born 30 July 1958) is an English singer, songwriter, musician, and record producer. In 1978, aged 19, she topped the UK Singles Chart for four weeks with her debut single ""Wuthering Heights"", becoming the first female artist to achieve a UK number one with a self-written song. She has since released 25 UK Top 40 singles, including the Top 10 hits ""The Man with the Child in His Eyes"", ""Babooshka"", ""Running Up That Hill"", ""Don't Give Up"" (a duet with Peter Gabriel), and ""King of the Mountain"". All 10 of her studio albums reached the UK Top 10, including the UK number-one albums Never for Ever (1980), Hounds of Love (1985), and the compilation The Whole Story (1986). She was the first British solo female artist to top the UK album charts and the first female artist to enter the album chart at number one.Bush began writing songs at 11. She was signed to EMI Records after Pink Floyd guitarist David Gilmour helped produce a demo tape. Her debut album, The Kick Inside, was released in 1978. Bush slowly gained artistic independence in album production and has produced all her studio albums since The Dreaming (1982). She took a hiatus between her seventh and eighth albums, The Red Shoes (1993) and Aerial (2005). She drew attention again in 2014 with her concert residency Before the Dawn, her first shows since 1979's The Tour of Life.
Bush's eclectic and experimental musical style, unconventional lyrics, and literary themes have influenced a diverse range of artists. She has been nominated for 13 British Phonographic Industry accolades, winning for Best British Female Artist in 1987, and has been nominated for three Grammy Awards. In 2002, she was recognised with an Ivor Novello Award for Outstanding Contribution to British Music. In October 2017 she was nominated for induction in the Rock and Roll Hall of Fame in 2018. Bush was appointed Commander of the Order of the British Empire (CBE) in the 2013 New Year Honours for services to music.","Catherine Bush  (born 30 July 1958) is an English singer, songwriter, musician, and record producer. Bush slowly gained artistic independence in album production and has produced all her studio albums since The Dreaming (1982). In 2002, she was recognised with an Ivor Novello Award for Outstanding Contribution to British Music.","In 1978, aged 19, she topped the UK Singles Chart for four weeks with her debut single ""Wuthering Heights"", becoming the first female artist to achieve a UK number one with a self-written song. She was the first British solo female artist to top the UK album charts and the first female artist to enter the album chart at number one.Bush began writing songs at 11. Bush slowly gained artistic independence in album production and has produced all her studio albums since The Dreaming (1982).","bert","textrank","true","false","false","false","true","false","false","true","false","false","false","false","true","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","45","false","true","false","false","true","false","false","false"
"36D1BWBEITDUAMX0FNJ527EY9D82MM","3WZSTMTM4K2I5F9ZHLXP3Y1FD2GIYG","Rate biography summaries","Rate the quality of summaries of biographies of famous people.","summary, quality, rating","$0.75","Tue Oct 06 09:40:06 PDT 2020","4","BatchId:4209166;OriginalHitTemplateId:928390917;","600","604800","Tue Oct 13 09:40:06 PDT 2020","","","3II4UPYCOQJBLVR2U7F53JLU0DUQDN","A3RJK6ZDXHN0IG","Approved","Tue Oct 06 09:40:40 PDT 2020","Tue Oct 06 09:43:52 PDT 2020","Tue Oct 13 09:43:52 PDT 2020","Wed Oct 07 08:04:34 PDT 2020","","","192","100% (1/1)","100% (1/1)","100% (1/1)","Kate Bush","Catherine Bush  (born 30 July 1958) is an English singer, songwriter, musician, and record producer. In 1978, aged 19, she topped the UK Singles Chart for four weeks with her debut single ""Wuthering Heights"", becoming the first female artist to achieve a UK number one with a self-written song. She has since released 25 UK Top 40 singles, including the Top 10 hits ""The Man with the Child in His Eyes"", ""Babooshka"", ""Running Up That Hill"", ""Don't Give Up"" (a duet with Peter Gabriel), and ""King of the Mountain"". All 10 of her studio albums reached the UK Top 10, including the UK number-one albums Never for Ever (1980), Hounds of Love (1985), and the compilation The Whole Story (1986). She was the first British solo female artist to top the UK album charts and the first female artist to enter the album chart at number one.Bush began writing songs at 11. She was signed to EMI Records after Pink Floyd guitarist David Gilmour helped produce a demo tape. Her debut album, The Kick Inside, was released in 1978. Bush slowly gained artistic independence in album production and has produced all her studio albums since The Dreaming (1982). She took a hiatus between her seventh and eighth albums, The Red Shoes (1993) and Aerial (2005). She drew attention again in 2014 with her concert residency Before the Dawn, her first shows since 1979's The Tour of Life.
Bush's eclectic and experimental musical style, unconventional lyrics, and literary themes have influenced a diverse range of artists. She has been nominated for 13 British Phonographic Industry accolades, winning for Best British Female Artist in 1987, and has been nominated for three Grammy Awards. In 2002, she was recognised with an Ivor Novello Award for Outstanding Contribution to British Music. In October 2017 she was nominated for induction in the Rock and Roll Hall of Fame in 2018. Bush was appointed Commander of the Order of the British Empire (CBE) in the 2013 New Year Honours for services to music.","Catherine Bush  (born 30 July 1958) is an English singer, songwriter, musician, and record producer. Bush slowly gained artistic independence in album production and has produced all her studio albums since The Dreaming (1982). In 2002, she was recognised with an Ivor Novello Award for Outstanding Contribution to British Music.","In 1978, aged 19, she topped the UK Singles Chart for four weeks with her debut single ""Wuthering Heights"", becoming the first female artist to achieve a UK number one with a self-written song. She was the first British solo female artist to top the UK album charts and the first female artist to enter the album chart at number one.Bush began writing songs at 11. Bush slowly gained artistic independence in album production and has produced all her studio albums since The Dreaming (1982).","bert","textrank","false","false","true","false","false","true","false","false","false","false","true","true","false","false","true","false","false","false","true","false","false","false","false","false","false","false","false","true","true","false","28","false","true","false","false","false","true","false","false"
"36D1BWBEITDUAMX0FNJ527EY9D82MM","3WZSTMTM4K2I5F9ZHLXP3Y1FD2GIYG","Rate biography summaries","Rate the quality of summaries of biographies of famous people.","summary, quality, rating","$0.75","Tue Oct 06 09:40:06 PDT 2020","4","BatchId:4209166;OriginalHitTemplateId:928390917;","600","604800","Tue Oct 13 09:40:06 PDT 2020","","","3P529IW9K5XXSIPLT82ZAXPL2KRLF8","AVG8X5VFQ57ZO","Approved","Tue Oct 06 09:50:52 PDT 2020","Tue Oct 06 09:58:34 PDT 2020","Tue Oct 13 09:58:34 PDT 2020","Wed Oct 07 08:04:36 PDT 2020","","","462","100% (1/1)","100% (1/1)","100% (1/1)","Kate Bush","Catherine Bush  (born 30 July 1958) is an English singer, songwriter, musician, and record producer. In 1978, aged 19, she topped the UK Singles Chart for four weeks with her debut single ""Wuthering Heights"", becoming the first female artist to achieve a UK number one with a self-written song. She has since released 25 UK Top 40 singles, including the Top 10 hits ""The Man with the Child in His Eyes"", ""Babooshka"", ""Running Up That Hill"", ""Don't Give Up"" (a duet with Peter Gabriel), and ""King of the Mountain"". All 10 of her studio albums reached the UK Top 10, including the UK number-one albums Never for Ever (1980), Hounds of Love (1985), and the compilation The Whole Story (1986). She was the first British solo female artist to top the UK album charts and the first female artist to enter the album chart at number one.Bush began writing songs at 11. She was signed to EMI Records after Pink Floyd guitarist David Gilmour helped produce a demo tape. Her debut album, The Kick Inside, was released in 1978. Bush slowly gained artistic independence in album production and has produced all her studio albums since The Dreaming (1982). She took a hiatus between her seventh and eighth albums, The Red Shoes (1993) and Aerial (2005). She drew attention again in 2014 with her concert residency Before the Dawn, her first shows since 1979's The Tour of Life.
Bush's eclectic and experimental musical style, unconventional lyrics, and literary themes have influenced a diverse range of artists. She has been nominated for 13 British Phonographic Industry accolades, winning for Best British Female Artist in 1987, and has been nominated for three Grammy Awards. In 2002, she was recognised with an Ivor Novello Award for Outstanding Contribution to British Music. In October 2017 she was nominated for induction in the Rock and Roll Hall of Fame in 2018. Bush was appointed Commander of the Order of the British Empire (CBE) in the 2013 New Year Honours for services to music.","Catherine Bush  (born 30 July 1958) is an English singer, songwriter, musician, and record producer. Bush slowly gained artistic independence in album production and has produced all her studio albums since The Dreaming (1982). In 2002, she was recognised with an Ivor Novello Award for Outstanding Contribution to British Music.","In 1978, aged 19, she topped the UK Singles Chart for four weeks with her debut single ""Wuthering Heights"", becoming the first female artist to achieve a UK number one with a self-written song. She was the first British solo female artist to top the UK album charts and the first female artist to enter the album chart at number one.Bush began writing songs at 11. Bush slowly gained artistic independence in album production and has produced all her studio albums since The Dreaming (1982).","bert","textrank","true","false","false","false","true","false","false","false","true","false","false","false","true","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","true","false","30","false","true","false","false","false","true","false","false"
"3VO4XFFP2BYSH2SYDS7HF7FBUUR7QU","3WZSTMTM4K2I5F9ZHLXP3Y1FD2GIYG","Rate biography summaries","Rate the quality of summaries of biographies of famous people.","summary, quality, rating","$0.75","Tue Oct 06 09:40:06 PDT 2020","3","BatchId:4209166;OriginalHitTemplateId:928390917;","600","604800","Tue Oct 13 09:40:06 PDT 2020","","","3B837J3LDV8HZLPK4CZU38HZX26RSJ","A3KF6O09H04SP7","Approved","Tue Oct 06 09:40:40 PDT 2020","Tue Oct 06 09:47:15 PDT 2020","Tue Oct 13 09:47:15 PDT 2020","Wed Oct 07 08:04:37 PDT 2020","","","395","100% (1/1)","100% (1/1)","100% (1/1)","Allyson Felix","Allyson Michelle Felix  (born November 18, 1985) is an American track and field sprinter who competes in the 100 meters, 200 meters, and 400 meters. At 200 meters, she is the 2012 Olympic champion, a 3-time World champion (2005–09), and 2-time Olympic silver medalist (2004–08). At 400 meters, she is the 2015 World champion, 2011 World silver medalist, 2016 Olympic silver medalist, and 2017 World bronze medalist.
Felix has won five additional Olympic gold medals as a member of the United States' women's relay teams: three at 4 × 400 meters (2008–16), and two at 4 x 100 meters (2012–16). The 2012 U.S. Olympic 4 x 100 meters team also set the women's 4x100 meters world-record that still stands. Felix is the only female track and field athlete to ever win six Olympic gold medals, and is tied with Merlene Ottey as the most decorated female Olympian in track and field history, with a total of nine Olympic medals. Felix is also the most decorated athlete, male or female, in World Athletics Championships history with 18 career medals, and also has the most number of gold medals at 13.Felix's 200 meters best of 21.69 secs from 2012 ranks her sixth on the all-time list. In 2013, she broke the world best for the rarely contested 150 meters distance, running 16.36 secs. In the 4 × 400 metres relay at the 2015 World Championships, she ran the fastest split ever recorded by an American woman, and third fastest split ever after Jarmila Kratochvilova and Marita Koch, with 47.72.
She is a participant in the US Anti-Doping Agency's ""Project Believe"" program. She is coached by Bobby Kersee.","Felix has won five additional Olympic gold medals as a member of the United States' women's relay teams: three at 4 × 400 meters (2008–16), and two at 4 x 100 meters (2012–16). Felix is also the most decorated athlete, male or female, in World Athletics Championships history with 18 career medals, and also has the most number of gold medals at 13.Felix's 200 meters best of 21.69 secs from 2012 ranks her sixth on the all-time list.","Allyson Michelle Felix  (born November 18, 1985) is an American track and field sprinter who competes in the 100 meters, 200 meters, and 400 meters. At 400 meters, she is the 2015 World champion, 2011 World silver medalist, 2016 Olympic silver medalist, and 2017 World bronze medalist. Felix is also the most decorated athlete, male or female, in World Athletics Championships history with 18 career medals, and also has the most number of gold medals at 13.Felix's 200 meters best of 21.69 secs from 2012 ranks her sixth on the all-time list.","textrank","bert","false","true","false","false","true","false","false","true","false","false","false","false","true","false","false","true","false","false","true","false","false","false","false","false","false","true","false","false","false","true","36","false","true","false","false","true","false","false","false"
